room_id,host_id,room_type,country,city,neighborhood,address,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,deleted,minstay,last_modified,latitude,longitude,survey_id,location,coworker_hosted,extra_host_languages,name,property_type,currency,rate_type
8982316,46929171,Entire home/apt,NA,NA,NA,"Caballito, Buenos Aires",0,0,3,1,NA,305,0,NA,2017-07-03T22:47:36Z,-34.623945,-58.439569,1,0101000020E6100000EFAA07CC43384DC059C0046EDD4F41C0,NA,{},Casa amplia en Caballito,House,ARS,nightly
10437610,3443857,Private room,NA,NA,NA,"Monserrat, Buenos Aires",4,5,2,1,NA,390,0,NA,2017-07-03T18:41:26Z,-34.615249,-58.382184,1,0101000020E6100000F986C267EB304DC0C7F2AE7AC04E41C0,NA,{},Antigua Casa de Monserrat/Santelmo,House,ARS,nightly
8257365,37246127,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",1,0,2,1,NA,220,0,NA,2017-07-03T22:47:36Z,-34.598626,-58.394814,1,0101000020E61000006000E14389324DC08544DAC69F4C41C0,NA,{},Felicitas,Apartment,ARS,nightly
17753021,31510211,Entire home/apt,NA,NA,NA,"Caballito, caballito ",9,5,2,1,NA,601,0,NA,2017-07-05T05:26:27Z,-34.625205,-58.435632,1,0101000020E6100000A88B14CAC2374DC0D925AAB7065041C0,NA,{pt},"CASA ARCOÍRIS, departamento lleno de luz y color",Apartment,ARS,nightly
11342954,51829977,Entire home/apt,NA,NA,NA,"Balvanera, Buenos Aires",5,3.5,3,0,NA,254,0,NA,2017-07-03T22:47:36Z,-34.617968,-58.392354,1,0101000020E6100000363AE7A738324DC0BDFC4E93194F41C0,NA,{en},"Studio, close to Bs. As. Downtown",Apartment,ARS,nightly
14663427,91095614,Private room,NA,NA,NA,"Almagro, Buenos Aires",4,5,2,1,NA,373,0,NA,2017-07-03T18:47:30Z,-34.609554,-58.427561,1,0101000020E6100000C405A051BA364DC0B0928FDD054E41C0,NA,{},King Size Bed in a Private Room,Apartment,ARS,nightly
16382284,107308750,Entire home/apt,NA,NA,NA,"Barracas, Buenos Aires",0,0,1,1,NA,254,0,NA,2017-07-03T22:47:36Z,-34.627006,-58.371541,1,0101000020E6100000C30FCEA78E2F4DC0A9328CBB415041C0,NA,{},No está disponible.No puedo dar de baja el anuncio,Apartment,ARS,nightly
17926894,122924158,Entire home/apt,NA,NA,NA,"Caballito, Buenos Aires",0,0,1,1,NA,220,0,NA,2017-07-03T22:47:36Z,-34.61972,-58.439905,1,0101000020E6100000672C9ACE4E384DC0AC5626FC524F41C0,NA,{},El Rancho de Mery,Guesthouse,ARS,nightly
2346290,11982836,Private room,NA,NA,NA,"Buenos Aires, Argentina",0,0,1,1,NA,508,0,NA,2017-07-03T18:41:26Z,-34.61312,-58.378549,1,0101000020E61000007D772B4B74304DC0034356B77A4E41C0,NA,{en},Room for Rent in San Telmo,Apartment,ARS,nightly
13995027,46020984,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",0,0,2,0,NA,305,0,NA,2017-07-03T22:47:36Z,-34.593493,-58.415421,1,0101000020E61000002B89EC832C354DC0D5B32094F74B41C0,NA,{en},Luminoso y divino Studio en Palermo,Apartment,ARS,nightly
1786628,5954611,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",0,0,2,1,NA,220,0,NA,2017-07-03T22:47:36Z,-34.594699,-58.412026,1,0101000020E6100000048D9944BD344DC061FBC9181F4C41C0,NA,"{en,pt}",1 bdr. apt. Alto Palermo.,Apartment,ARS,nightly
14592288,90498460,Private room,NA,NA,NA,Olivos,21,5,2,1,NA,356,0,NA,2017-07-03T20:42:21Z,-34.516898,-58.500206,1,0101000020E6100000A9A10DC006404DC014AFB2B6294241C0,NA,{},Luminoso y acogedor en Olivos. Desayuno incluído.,Apartment,ARS,nightly
12210922,50375887,Entire home/apt,NA,NA,NA,"Almagro, Buenos Aires",0,0,1,0,NA,305,0,NA,2017-07-03T22:47:36Z,-34.599694,-58.42631,1,0101000020E610000098FA795391364DC0C0CDE2C5C24C41C0,NA,{},Mono ambiente amplio y luminos,Apartment,ARS,nightly
18309899,112904483,Private room,NA,NA,NA,Florida,2,0,2,1,NA,322,0,NA,2017-07-03T20:42:21Z,-34.534016,-58.493238,1,0101000020E61000007D923B6C223F4DC037C5E3A25A4441C0,NA,{},Amplia habitacion con hermosa vista,Bed & Breakfast,ARS,nightly
1721155,8660995,Private room,NA,NA,NA,"Balvanera, Buenos Aires",0,0,1,1,NA,424,0,NA,2017-07-03T22:25:02Z,-34.615949,-58.40015,1,0101000020E610000048BF7D1D38334DC08080B56AD74E41C0,NA,{en},"Apartment in Buenos Aires, Congreso",Apartment,ARS,nightly
1811228,5998203,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",0,0,2,1,NA,305,0,NA,2017-07-03T22:47:36Z,-34.584311,-58.426271,1,0101000020E6100000DA1D520C90364DC0B6D8EDB3CA4A41C0,NA,{},Nice 1-bedroom in Palermo Soho,Apartment,ARS,nightly
11008986,1750559,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",17,4.5,4,1,NA,288,0,NA,2017-07-03T22:47:36Z,-34.57547,-58.434629,1,0101000020E610000054724EECA1374DC021EA3E00A94941C0,NA,"{en,fr,it,pt}",Garage Loft in Palermo Hollywood,Apartment,ARS,nightly
6949004,980202,Entire home/apt,NA,NA,NA,"Balvanera, Buenos Aires",0,0,1,0,NA,237,0,NA,2017-07-03T22:47:36Z,-34.610568,-58.399306,1,0101000020E61000005D8C81751C334DC0F8FD9B17274E41C0,NA,{},"Central, bright, sunny studio",Apartment,ARS,nightly
7673786,40293472,Entire home/apt,NA,NA,NA,"San Nicolás, Buenos Aires",0,0,4,2,NA,305,0,NA,2017-07-03T22:47:36Z,-34.605903,-58.391874,1,0101000020E61000008C135FED28324DC02EC6C03A8E4D41C0,NA,{},Gorgeous Apartment - Great Location,Apartment,ARS,nightly
8007650,14442831,Private room,NA,NA,NA,"Caballito, Buenos Aires",3,5,1,1,NA,356,0,NA,2017-07-03T20:34:18Z,-34.612895,-58.450568,1,0101000020E6100000E34F5436AC394DC0E370E657734E41C0,NA,"{en,fr,pt}",Beautiful room in ¨casa tanguera¨,Apartment,ARS,nightly
11495716,60535261,Entire home/apt,NA,NA,NA,"Colegiales, Buenos Aires",9,5,4,2,NA,712,0,NA,2017-07-03T23:28:28Z,-34.571534,-58.455136,1,0101000020E6100000BB9D7DE5413A4DC0AA46AF06284941C0,NA,{},"Cómodo para 4 , vista panorámica, zona residencial",Apartment,ARS,nightly
18636681,81746405,Entire home/apt,NA,NA,NA,"Belgrano, Buenos Aires",0,0,2,2,NA,288,0,NA,2017-07-03T22:47:36Z,-34.555879,-58.449298,1,0101000020E61000004014CC9882394DC03FC4060B274741C0,NA,{},"Depto 2 ambientes amplio, luminoso y hermosa vista",Apartment,ARS,nightly
1982130,10227584,Private room,NA,NA,NA,"Palermo, Buenos Aires",38,4.5,2,1,NA,390,0,NA,2017-07-03T18:45:08Z,-34.58727,-58.431502,1,0101000020E61000004D1421753B374DC001F6D1A92B4B41C0,NA,{},Beautiful room in Palermo 1 ,Apartment,ARS,nightly
18154602,43855043,Entire home/apt,NA,NA,NA,"Barracas, Buenos Aires",0,0,2,1,NA,305,0,NA,2017-07-03T22:47:36Z,-34.649034,-58.378156,1,0101000020E6100000A164726A67304DC0FCFECD8B135341C0,NA,"{en,fr}",Quiet and Comfortable Apartment in Barracas,Apartment,ARS,nightly
1356981,7366861,Entire home/apt,NA,NA,NA,Buenos Aires,2,0,5,2,NA,305,0,NA,2017-07-03T22:47:36Z,-34.579346,-58.493061,1,0101000020E61000006EF7729F1C3F4DC0C2887D02284A41C0,NA,{},Great real life flavour& arg.price,Apartment,ARS,nightly
6861406,27576043,Entire home/apt,NA,NA,NA,Buenos Aires,0,0,2,1,NA,254,0,NA,2017-07-03T22:47:40Z,-34.633013,-58.409351,1,0101000020E6100000DECA129D65344DC0AF78EA91065141C0,NA,{en},Departamento en alquiler,Apartment,ARS,nightly
16428652,107708993,Entire home/apt,NA,NA,NA,"San Nicolás, Buenos Aires",0,0,2,1,NA,305,0,NA,2017-07-03T22:47:40Z,-34.600393,-58.389174,1,0101000020E61000000C3A2174D0314DC0A8DF85ADD94C41C0,NA,{},INTERESANTE DEPTO CON PATIO VERDE EN EL CENTRO,Apartment,ARS,nightly
1503792,8034743,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",0,0,4,1,NA,271,0,NA,2017-07-03T22:47:40Z,-34.582447,-58.408241,1,0101000020E610000073F1B73D41344DC0A053909F8D4A41C0,NA,{},"Full of light apt, private terrace!",Apartment,ARS,nightly
19363768,31525972,Entire home/apt,NA,NA,NA,Caballito,0,0,2,1,NA,271,0,NA,2017-07-03T22:47:40Z,-34.629979,-58.449369,1,0101000020E6100000096B63EC84394DC05915E126A35041C0,NA,"{en,pt}",Departamento en Caballito. Seguridad 24 hs.,Apartment,ARS,nightly
3772440,19336825,Private room,NA,NA,NA,"Recoleta, Buenos Aires",7,5,3,3,NA,373,0,NA,2017-07-03T18:39:51Z,-34.591518,-58.401426,1,0101000020E6100000CEE15AED61334DC0677FA0DCB64B41C0,NA,{},homestay in Buenos Aires -Argentina,House,ARS,nightly
3104686,5293326,Entire home/apt,NA,NA,NA,"Caballito, Buenos Aires",7,4.5,2,0,NA,508,0,NA,2017-07-03T23:14:28Z,-34.606288,-58.436611,1,0101000020E6100000740987DEE2374DC087FA5DD89A4D41C0,NA,{},Cute 'n cozy Studio in BuenosAires,Apartment,ARS,nightly
756838,1864747,Private room,NA,NA,NA,"Almagro, Buenos Aires",6,4,2,1,NA,390,0,NA,2017-07-03T18:47:33Z,-34.609939,-58.421566,1,0101000020E6100000828DEBDFF5354DC008C72C7B124E41C0,NA,"{fr,pt}",RENT ROOM IN CENTRAL BS.AS (HADA),House,ARS,nightly
12641628,40134203,Private room,NA,NA,NA,"Palermo, Buenos Aires",3,4.5,2,1,NA,390,0,NA,2017-07-03T18:45:08Z,-34.592438,-58.431995,1,0101000020E61000008C84B69C4B374DC02E742502D54B41C0,NA,"{de,en}",Bright room-PALERMO-great location,Apartment,ARS,nightly
17037858,114326801,Private room,NA,NA,NA,Buenos Aires,2,0,1,1,NA,458,0,NA,2017-07-03T18:47:35Z,-34.60042,-58.433071,1,0101000020E61000004AECDADE6E374DC0A2EE0390DA4C41C0,NA,{},Cutie private room in Buenos Aires,Apartment,ARS,nightly
7228579,37848104,Private room,NA,NA,NA,"Caballito, Buenos Aires",0,0,2,1,NA,508,0,NA,2017-07-03T20:34:18Z,-34.614977,-58.450519,1,0101000020E6100000029D499BAA394DC06765FB90B74E41C0,NA,{},Caballito apartment - 2 rooms 50m2,Apartment,ARS,nightly
16690783,32391579,Private room,NA,NA,NA,"Almagro, Buenos Aires",0,0,1,1,NA,373,0,NA,2017-07-03T18:47:35Z,-34.617081,-58.421913,1,0101000020E6100000EE60C43E01364DC0D2FD9C82FC4E41C0,NA,{en},Habitacion en Almagro /  Room in Almagro,Apartment,ARS,nightly
7855307,41389832,Private room,NA,NA,NA,Ciudad de Buenos Aires,1,0,1,1,NA,322,0,NA,2017-07-03T20:34:18Z,-34.619939,-58.442239,1,0101000020E610000004029D499B384DC0EA4141295A4F41C0,NA,{en},Private bedroom in Caballito - Buenos Aires,Apartment,ARS,nightly
16388465,98854754,Private room,NA,NA,NA,"Palermo, Buenos Aires",5,5,1,1,NA,322,0,NA,2017-07-03T18:45:10Z,-34.588166,-58.431336,1,0101000020E610000032CB9E0436374DC0404F0306494B41C0,NA,{},Habitación privada en típico ph de Palemo Soho,House,ARS,nightly
13575773,25230196,Entire home/apt,NA,NA,NA,Buenos Aires,0,0,2,1,NA,424,0,NA,2017-07-03T23:14:28Z,-34.596151,-58.443683,1,0101000020E61000004565C39ACA384DC0253D0CAD4E4C41C0,NA,{},Hermoso departamento de Artista en Villa Crespo,Apartment,ARS,nightly
14004934,75384268,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",5,5,2,0,NA,712,0,NA,2017-07-03T23:28:28Z,-34.572038,-58.43367,1,0101000020E6100000CFA0A17F82374DC0DD088B8A384941C0,NA,{en},Design Art Aparment - 48 M2 con Balcon,Apartment,ARS,nightly
10616662,54788597,Private room,NA,NA,NA,"Caballito, Buenos Aires",0,0,1,1,NA,339,0,NA,2017-07-03T20:34:18Z,-34.617012,-58.44993,1,0101000020E6100000A1BE654E97394DC0AA9ECC3FFA4E41C0,NA,{},Excelente Hogar de Familia,Apartment,ARS,nightly
15705397,10510796,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",7,5,2,1,NA,868,0,NA,2017-07-06T01:36:09Z,-34.595751,-58.420304,1,0101000020E610000062307F85CC354DC097C79A91414C41C0,NA,{},Beautiful apartment located in Palermo,Apartment,ARS,nightly
11770759,30116520,Private room,NA,NA,NA,"Almagro, Buenos Aires",0,0,1,1,NA,441,0,NA,2017-07-03T18:47:35Z,-34.615931,-58.421627,1,0101000020E6100000280EA0DFF7354DC0DACBB6D3D64E41C0,NA,"{de,en}",Private room in Almagro,Apartment,ARS,nightly
16929335,43627177,Private room,NA,NA,NA,"Caballito, Buenos Aires",0,0,2,1,NA,508,0,NA,2017-07-03T20:34:20Z,-34.614131,-58.438747,1,0101000020E6100000EB1B98DC28384DC0DA3A38D89B4E41C0,NA,{},"Los Tutus, Buenos Aires, Caballito",Apartment,ARS,nightly
10850863,56113989,Private room,NA,NA,NA,"Caballito, Buenos Aires",0,0,2,1,NA,407,0,NA,2017-07-03T20:34:20Z,-34.611798,-58.436979,1,0101000020E6100000F70489EDEE374DC00DE198654F4E41C0,NA,{},Habitación privada en Caballito,Apartment,ARS,nightly
19102372,6097572,Entire home/apt,NA,NA,NA,Belgrano,0,0,2,1,NA,576,0,NA,2017-07-03T23:28:28Z,-34.551441,-58.451896,1,0101000020E6100000BB9866BAD7394DC03656629E954641C0,NA,{},"Cozy studio, your home in BA",Apartment,ARS,nightly
19655123,7896979,Private room,NA,NA,NA,Almagro,0,0,1,1,NA,407,0,NA,2017-07-03T20:44:05Z,-34.59832,-58.416854,1,0101000020E6100000789ACC785B354DC07845F0BF954C41C0,NA,"{en,fr,pt}",Cuarto luminoso en Almagro,Apartment,ARS,nightly
2560744,1864747,Private room,NA,NA,NA,"Almagro, Buenos Aires",0,0,2,1,NA,356,0,NA,2017-07-03T18:45:10Z,-34.610266,-58.421266,1,0101000020E61000005875560BEC354DC02DEE3F321D4E41C0,NA,"{fr,pt}",BEAUTIFUL ROOM FOR RENT DOWNTOWN,House,ARS,nightly
9989655,51324645,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",16,5,4,1,NA,593,0,NA,2017-07-03T23:28:28Z,-34.581642,-58.426321,1,0101000020E61000008C4CC0AF91364DC072FDBB3E734A41C0,NA,{en},Cozy 1 bedroom apt @ Palermo - BA,Apartment,ARS,nightly
14623819,27976650,Private room,NA,NA,NA,Buenos Aires,0,0,1,1,NA,356,0,NA,2017-07-03T18:41:30Z,-34.627059,-58.409715,1,0101000020E61000001FD7868A71344DC0CCD42478435041C0,NA,"{en,fr}",Linda Casa en San Cristobal para compartir,House,ARS,nightly
11921489,30116520,Private room,NA,NA,NA,"Almagro, Buenos Aires",0,0,1,1,NA,373,0,NA,2017-07-03T18:47:35Z,-34.616141,-58.421966,1,0101000020E610000010035DFB02364DC0C45C52B5DD4E41C0,NA,"{de,en}",Bella habitación en terraza,Apartment,ARS,nightly
16363728,30910666,Private room,NA,NA,NA,"Palermo, Buenos Aires",0,0,1,1,NA,339,0,NA,2017-07-03T18:45:10Z,-34.592962,-58.42943,1,0101000020E6100000EDF5EE8FF7364DC0A8E2C62DE64B41C0,NA,"{en,sv}",Private room in Palermo,Apartment,ARS,nightly
8088888,22886789,Entire home/apt,NA,NA,NA,"Caballito, Buenos Aires",4,4.5,3,1,NA,508,0,NA,2017-07-03T23:14:28Z,-34.60683,-58.440089,1,0101000020E6100000282A1BD654384DC0A81DFE9AAC4D41C0,NA,{it},Comfortable and luminous apartment,Apartment,ARS,nightly
12561824,23823274,Private room,NA,NA,NA,Buenos Aires,0,0,1,1,NA,424,0,NA,2017-07-03T20:34:20Z,-34.604044,-58.437333,1,0101000020E6100000153B1A87FA374DC02AAC5450514D41C0,NA,{},Habitacion Privada Cama Doble,Apartment,ARS,nightly
369961,1864747,Private room,NA,NA,NA,"Almagro, Buenos Aires",63,4.5,14,1,NA,407,0,NA,2017-07-03T18:47:38Z,-34.611482,-58.420894,1,0101000020E6100000938AC6DADF354DC0DD0BCC0A454E41C0,NA,"{fr,pt}",BEUTIFUL ROOMS IN THE CENTER,House,ARS,nightly
5755489,24342652,Private room,NA,NA,NA,"Almagro, Buenos Aires",2,0,2,1,NA,407,0,NA,2017-07-03T18:47:38Z,-34.609329,-58.418237,1,0101000020E6100000137D3ECA88354DC090C01F7EFE4D41C0,NA,{},Amplia habitación privada Almagro!,Condominium,ARS,nightly
4891047,25165113,Private room,NA,NA,NA,"Almagro, Buenos Aires",0,0,2,1,NA,508,0,NA,2017-07-03T18:47:38Z,-34.60657,-58.416919,1,0101000020E61000005F0A0F9A5D354DC00B5EF415A44D41C0,NA,{en},Habitación privada para Turistas,Apartment,ARS,nightly
19530385,112353073,Entire home/apt,NA,NA,NA,Florida,2,0,3,2,NA,653,0,NA,2017-07-05T05:46:17Z,-34.536469,-58.483494,1,0101000020E6100000F7E7A221E33D4DC0AE282504AB4441C0,NA,{},Cute house with garden.,Guesthouse,ARS,nightly
1659795,6407179,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",1,0,2,1,NA,695,0,NA,2017-07-03T23:28:28Z,-34.566789,-58.43446,1,0101000020E6100000C8B5A1629C374DC0C45DBD8A8C4841C0,NA,{},Apartment in Las Cañitas 3 -  ,Apartment,ARS,nightly
1223605,6674780,Private room,NA,NA,NA,"Almagro, Buenos Aires",4,5,2,1,NA,339,0,NA,2017-07-03T18:47:38Z,-34.609188,-58.429799,1,0101000020E6100000406D54A703374DC0CE8E54DFF94D41C0,NA,{en},Room in Casa Yatay - Almagro,Apartment,ARS,nightly
6895958,36134674,Entire home/apt,NA,NA,NA,"Colegiales, Buenos Aires",4,4.5,4,1,NA,618,0,NA,2017-07-05T01:58:47Z,-34.56931,-58.449325,1,0101000020E61000003A234A7B83394DC094A46B26DF4841C0,NA,{en},Departamento Belgrano 4 Huespedes,Apartment,ARS,nightly
886248,2164622,Entire home/apt,NA,NA,NA,"Retiro, Buenos Aires",27,4.5,4,1,NA,1398,0,NA,2017-07-07T08:23:58Z,-34.594262,-58.380325,1,0101000020E6100000F46C567DAE304DC0B6A0F7C6104C41C0,NA,{en},EXCELENTE DEPARTAMENTO EN RECOLETA,Apartment,ARS,nightly
12889979,6116477,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",1,0,2,1,NA,593,0,NA,2017-07-03T23:28:28Z,-34.58238,-58.420464,1,0101000020E61000009B92ACC3D1354DC018EC866D8B4A41C0,NA,"{en,pt}",1 Bedroom Sunny Apartment in Palermo Soho,Apartment,ARS,nightly
16790848,47926438,Private room,NA,NA,NA,"Almagro, Buenos Aires",0,0,1,1,NA,508,0,NA,2017-07-03T18:43:21Z,-34.603136,-58.417015,1,0101000020E610000081785DBF60354DC02785798F334D41C0,NA,{},Habitación privada y luminosa con buena ubicación,Apartment,ARS,nightly
15411719,98706310,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",2,0,4,1,NA,678,0,NA,2017-07-03T23:28:28Z,-34.575365,-58.440906,1,0101000020E61000001A4E999B6F384DC0AB21718FA54941C0,NA,"{en,it,no,sv}",Beautiful Chic Apartament,Apartment,ARS,nightly
8717487,45756013,Entire home/apt,NA,NA,NA,"Balvanera, Buenos Aires",2,0,2,0,NA,424,0,NA,2017-07-03T22:52:35Z,-34.604428,-58.412058,1,0101000020E610000010070951BE344DC0B2648EE55D4D41C0,NA,"{en,it,he}",Studio Very Good Condition and Location!,Apartment,ARS,nightly
16095606,104915723,Private room,NA,NA,NA,"Almagro, Buenos Aires",0,0,2,1,NA,508,0,NA,2017-07-03T18:47:38Z,-34.606054,-58.416507,1,0101000020E61000000DC7F31950354DC014CE6E2D934D41C0,NA,{},Sweet romm,Apartment,ARS,nightly
13682045,59478410,Entire home/apt,NA,NA,NA,"Caballito, Buenos Aires",24,4.5,2,1,NA,508,0,NA,2017-07-03T22:47:45Z,-34.617106,-58.436256,1,0101000020E61000008657923CD7374DC02B155454FD4E41C0,NA,{en},DEPARTAMENTO EQUIPADO EN CABALLITO,Apartment,ARS,nightly
9865479,50773507,Private room,NA,NA,NA,"Floresta, Buenos Aires",8,4.5,2,1,NA,339,0,NA,2017-07-03T22:16:37Z,-34.636012,-58.473822,1,0101000020E61000000A100533A63C4DC089EE59D7685141C0,NA,"{en,pt}",Habitación Privada en Flores,House,ARS,nightly
10089610,42719753,Private room,NA,NA,NA,"Palermo, Buenos Aires",6,4.5,2,1,NA,508,0,NA,2017-07-03T18:45:12Z,-34.587524,-58.431355,1,0101000020E6100000A9FB00A436374DC0BCCE86FC334B41C0,NA,"{en,fr,it}",Live & work in Palermo Soho,House,ARS,nightly
16495798,89927141,Entire home/apt,NA,NA,NA,"Chacarita, Buenos Aires",1,0,2,1,NA,593,0,NA,2017-07-03T23:28:28Z,-34.582132,-58.451734,1,0101000020E6100000E23E726BD2394DC040FA264D834A41C0,NA,{},Muy luminoso-patio-pileta-gym,Apartment,ARS,nightly
16939462,3243160,Private room,NA,NA,NA,"Caballito, Buenos Aires",0,0,1,1,NA,458,0,NA,2017-07-03T18:47:38Z,-34.613423,-58.434035,1,0101000020E6100000E12879758E374DC09ECE15A5844E41C0,NA,"{en,pt}",Habitación individual/Single room in Caballito,Apartment,ARS,nightly
17908220,23736084,Entire home/apt,NA,NA,NA,"Caballito, Buenos Aires",4,5,2,0,NA,424,0,NA,2017-07-03T22:47:45Z,-34.61526,-58.434783,1,0101000020E6100000ABED26F8A6374DC0BB44F5D6C04E41C0,NA,{en},Luminoso Monoambiente en Caballito- Excel. Ubicac.,Apartment,ARS,nightly
14990583,8355752,Entire home/apt,NA,NA,NA,"Palermo, Capital Federal ",12,5,3,1,NA,559,0,NA,2017-07-03T23:26:30Z,-34.588374,-58.413962,1,0101000020E6100000B4E4F1B4FC344DC08AE8D7D64F4B41C0,NA,{},Dpto 2 ambientes en Palermo bs as,Apartment,ARS,nightly
19062195,132537914,Entire home/apt,NA,NA,NA,Palermo,2,0,3,0,NA,508,0,NA,2017-07-03T22:47:48Z,-34.597363,-58.416258,1,0101000020E6100000645930F147354DC0946B0A64764C41C0,NA,"{de,en,fr}",Studio in Barrio Norte,Condominium,ARS,nightly
14263550,85709972,Private room,NA,NA,NA,"Almagro, Buenos Aires",0,0,1,1,NA,458,0,NA,2017-07-03T18:47:40Z,-34.607591,-58.428869,1,0101000020E610000055A2EC2DE5364DC0062CB98AC54D41C0,NA,{en},Habitación en Almagro,Apartment,ARS,nightly
17477224,118381226,Private room,NA,NA,NA,"Caballito, Buenos Aires",0,0,1,1,NA,390,0,NA,2017-07-03T18:47:40Z,-34.603521,-58.432797,1,0101000020E6100000496760E465374DC080B9162D404D41C0,NA,{},"Family room, modern and comfortable.",Apartment,ARS,nightly
2204311,11247418,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",38,4,2,1,NA,593,0,NA,2017-07-03T23:28:28Z,-34.582338,-58.433651,1,0101000020E610000058703FE081374DC0E99B340D8A4A41C0,NA,"{de,en}",Lovely Place in Palermo Hollywood,Apartment,ARS,nightly
24837,101661,Entire home/apt,NA,NA,NA,"Barracas, Buenos Aires",0,0,2,1,NA,687,0,NA,2017-07-04T23:01:35Z,-34.643193,-58.371965,1,0101000020E6100000DA20938C9C2F4DC01002F225545241C0,NA,{},At home in Buenos Aires,Apartment,ARS,nightly
2763989,3842963,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",3,5,2,1,NA,678,0,NA,2017-07-03T23:28:28Z,-34.56928,-58.431208,1,0101000020E610000004E3E0D231374DC02922C32ADE4841C0,NA,"{en,pt}",Departamento cerca del Bosque de Palermo.,Apartment,ARS,nightly
9938046,51077535,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",15,4.5,2,1,NA,644,0,NA,2017-07-03T23:28:31Z,-34.583409,-58.423138,1,0101000020E6100000F1D8CF6229364DC096986725AD4A41C0,NA,"{en,it}",Beautiful Apartment - Palermo SOHO,Apartment,ARS,nightly
9782302,50427537,Entire home/apt,NA,NA,NA,Buenos Aires,25,5,2,0,NA,458,0,NA,2017-07-03T22:47:48Z,-34.60441,-58.437859,1,0101000020E610000030A182C30B384DC00CB08F4E5D4D41C0,NA,"{en,fr,pt}",Estudio luminoso y confortable,Apartment,ARS,nightly
3264194,16506314,Private room,NA,NA,NA,"Almagro, Buenos Aires",0,0,1,1,NA,339,0,NA,2017-07-03T18:47:40Z,-34.60535,-58.427775,1,0101000020E6100000F085C954C1364DC01A51DA1B7C4D41C0,NA,{},Habitación en Almagro,Apartment,ARS,nightly
7601680,28939500,Private room,NA,NA,NA,"Almagro, Buenos Aires",2,0,1,1,NA,458,0,NA,2017-07-03T18:47:40Z,-34.615293,-58.42708,1,0101000020E61000004963B48EAA364DC0973AC8EBC14E41C0,NA,{en},Mi casa es tu casa,Apartment,ARS,nightly
10616674,54788255,Entire home/apt,NA,NA,NA,"Caballito, Buenos Aires",0,0,2,1,NA,339,0,NA,2017-07-03T23:16:27Z,-34.620246,-58.430612000000004,1,0101000020E6100000F1A1444B1E374DC0C7BC8E38644F41C0,NA,{},Departamento super completo 2 ambie,Apartment,ARS,nightly
2319939,3662178,Private room,NA,NA,NA,"Almagro, Buenos Aires",47,4.5,1,1,NA,441,0,NA,2017-07-03T18:43:24Z,-34.606405,-58.416412,1,0101000020E6100000BBD408FD4C354DC0C190D5AD9E4D41C0,NA,"{en,fr}",Double bright room in Almagro!,Apartment,ARS,nightly
19120094,12484497,Entire home/apt,NA,NA,NA,Palermo,1,0,3,1,NA,424,0,NA,2017-07-03T22:47:48Z,-34.587916,-58.428269,1,0101000020E61000000072C284D1364DC0C765DCD4404B41C0,NA,{en},Beautiful apartment in the heart of Palermo Soho,Apartment,ARS,nightly
19604451,137838145,Private room,NA,NA,NA,Parque Chas,0,0,1,1,NA,458,0,NA,2017-07-03T20:34:25Z,-34.586898,-58.476517,1,0101000020E6100000787E5182FE3C4DC03D0B42791F4B41C0,NA,{},Room at house with terrace. Natural Light!,House,ARS,nightly
13413097,19519330,Entire home/apt,NA,NA,NA,"Colegiales, Buenos Aires",4,4.5,3,1,NA,661,0,NA,2017-07-03T23:28:31Z,-34.580349,-58.447532,1,0101000020E6100000EDF483BA48394DC016A243E0484A41C0,NA,{},Bright apartment in Palermo with pool and garden.,Apartment,ARS,nightly
18691391,129935928,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",10,5,4,1,NA,508,0,NA,2017-07-03T22:51:02Z,-34.583836,-58.42495,1,0101000020E6100000B537F8C264364DC01D1D5723BB4A41C0,NA,"{de,en,fr}",Skyline view Palermo,Apartment,ARS,nightly
3021343,15395908,Entire home/apt,NA,NA,NA,"Chacarita, Buenos Aires",1,0,2,2,NA,678,0,NA,2017-07-03T23:44:11Z,-34.580283,-58.457742,1,0101000020E6100000B900344A973A4DC05FB69DB6464A41C0,NA,"{en,fr,ar}",Architect's apt close to Palermo,Apartment,ARS,nightly
